order_status,count,customer_city,date
delivered,1,carapicuiba,2017-06-08
delivered,2,carapicuiba,2017-06-09
delivered,2,carapicuiba,2017-06-11
delivered,1,carapicuiba,2017-06-15
delivered,1,carapicuiba,2017-06-16
delivered,1,carapicuiba,2017-06-17
delivered,1,carapicuiba,2017-06-20
delivered,1,carapicuiba,2017-06-23
delivered,1,carapicuiba,2017-06-25
delivered,1,carapicuiba,2017-07-03
delivered,2,carapicuiba,2017-07-11
delivered,1,carapicuiba,2017-07-14
delivered,1,carapicuiba,2017-07-16
delivered,1,carapicuiba,2017-07-18
delivered,1,carapicuiba,2017-07-22
delivered,1,carapicuiba,2017-07-23
delivered,1,carapicuiba,2017-07-29
delivered,1,carapicuiba,2017-08-02
delivered,2,carapicuiba,2017-08-03
delivered,1,carapicuiba,2017-08-07
delivered,1,carapicuiba,2017-08-11
delivered,2,carapicuiba,2017-08-13
delivered,2,carapicuiba,2017-08-15
delivered,1,carapicuiba,2017-08-16
delivered,1,carapicuiba,2017-08-17
delivered,3,carapicuiba,2017-08-18
delivered,1,carapicuiba,2017-08-19
delivered,1,carapicuiba,2017-08-22
delivered,2,carapicuiba,2017-08-26
delivered,1,carapicuiba,2017-08-31
delivered,1,carapicuiba,2017-09-04
delivered,1,carapicuiba,2017-09-06
delivered,1,carapicuiba,2017-09-09
delivered,1,carapicuiba,2017-09-10
delivered,1,carapicuiba,2017-09-13
delivered,1,carapicuiba,2017-09-15
delivered,1,carapicuiba,2017-09-21
delivered,1,carapicuiba,2017-09-23
delivered,1,carapicuiba,2017-09-29
delivered,1,carapicuiba,2017-09-30
delivered,1,carapicuiba,2017-10-03
delivered,1,carapicuiba,2017-10-06
delivered,1,carapicuiba,2017-10-09
delivered,1,carapicuiba,2017-10-12
delivered,1,carapicuiba,2017-10-13
delivered,2,carapicuiba,2017-10-16
delivered,2,carapicuiba,2017-10-17
delivered,2,carapicuiba,2017-10-19
delivered,1,carapicuiba,2017-10-20
delivered,1,carapicuiba,2017-10-21
delivered,1,carapicuiba,2017-10-22
delivered,1,carapicuiba,2017-10-24
delivered,1,carapicuiba,2017-10-26
delivered,1,carapicuiba,2017-10-28
delivered,2,carapicuiba,2017-10-30
delivered,2,carapicuiba,2017-11-02
delivered,2,carapicuiba,2017-11-05
delivered,1,carapicuiba,2017-11-08
delivered,1,carapicuiba,2017-11-09
delivered,1,carapicuiba,2017-11-14
delivered,1,carapicuiba,2017-11-16
delivered,1,carapicuiba,2017-11-18
delivered,2,carapicuiba,2017-11-20
delivered,2,carapicuiba,2017-11-24
delivered,1,carapicuiba,2017-11-25
delivered,1,carapicuiba,2017-11-26
delivered,1,carapicuiba,2017-11-27
delivered,1,carapicuiba,2017-11-28
delivered,1,carapicuiba,2017-12-02
delivered,1,carapicuiba,2017-12-04
delivered,1,carapicuiba,2017-12-06
delivered,1,carapicuiba,2017-12-07
delivered,1,carapicuiba,2017-12-08
delivered,1,carapicuiba,2017-12-10
delivered,1,carapicuiba,2017-12-13
delivered,1,carapicuiba,2017-12-15
delivered,1,carapicuiba,2017-12-17
delivered,1,carapicuiba,2017-12-20
delivered,1,carapicuiba,2017-12-27
delivered,1,carapicuiba,2017-12-29
delivered,1,carapicuiba,2017-12-31
delivered,1,carapicuiba,2018-01-01
delivered,1,carapicuiba,2018-01-03
delivered,1,carapicuiba,2018-01-06
delivered,1,carapicuiba,2018-01-09
delivered,2,carapicuiba,2018-01-10
delivered,1,carapicuiba,2018-01-11
delivered,1,carapicuiba,2018-01-14
delivered,1,carapicuiba,2018-01-17
delivered,3,carapicuiba,2018-01-19
delivered,1,carapicuiba,2018-01-20
delivered,2,carapicuiba,2018-01-22
delivered,2,carapicuiba,2018-01-23
delivered,1,carapicuiba,2018-01-25
delivered,2,carapicuiba,2018-01-26
delivered,1,carapicuiba,2018-01-28
delivered,1,carapicuiba,2018-01-29
delivered,1,carapicuiba,2018-02-01
delivered,1,carapicuiba,2018-02-03
delivered,1,carapicuiba,2018-02-10
delivered,1,carapicuiba,2018-02-11
delivered,3,carapicuiba,2018-02-12
delivered,4,carapicuiba,2018-02-13
delivered,1,carapicuiba,2018-02-15
delivered,2,carapicuiba,2018-02-18
delivered,3,carapicuiba,2018-02-21
delivered,1,carapicuiba,2018-02-22
delivered,1,carapicuiba,2018-02-23
delivered,1,carapicuiba,2018-02-24
delivered,1,carapicuiba,2018-02-26
delivered,3,carapicuiba,2018-02-27
delivered,1,carapicuiba,2018-03-03
delivered,3,carapicuiba,2018-03-04
delivered,1,carapicuiba,2018-03-06
delivered,1,carapicuiba,2018-03-09
delivered,1,carapicuiba,2018-03-11
delivered,3,carapicuiba,2018-03-19
delivered,1,carapicuiba,2018-03-23
delivered,1,carapicuiba,2018-03-24
delivered,1,carapicuiba,2018-03-25
delivered,2,carapicuiba,2018-03-26
delivered,1,carapicuiba,2018-03-27
delivered,1,carapicuiba,2018-03-29
delivered,1,carapicuiba,2018-03-30
delivered,2,carapicuiba,2018-04-01
delivered,1,carapicuiba,2018-04-02
delivered,1,carapicuiba,2018-04-03
delivered,4,carapicuiba,2018-04-04
delivered,1,carapicuiba,2018-04-05
delivered,2,carapicuiba,2018-04-06
delivered,1,carapicuiba,2018-04-07
delivered,2,carapicuiba,2018-04-08
delivered,1,carapicuiba,2018-04-09
delivered,2,carapicuiba,2018-04-10
delivered,3,carapicuiba,2018-04-11
delivered,2,carapicuiba,2018-04-13
delivered,1,carapicuiba,2018-04-15
delivered,1,carapicuiba,2018-04-17
delivered,4,carapicuiba,2018-04-19
delivered,1,carapicuiba,2018-04-20
delivered,1,carapicuiba,2018-04-22
delivered,2,carapicuiba,2018-04-26
delivered,1,carapicuiba,2018-04-27
delivered,2,carapicuiba,2018-04-28
delivered,1,carapicuiba,2018-04-29
delivered,1,carapicuiba,2018-05-03
delivered,1,carapicuiba,2018-05-07
delivered,1,carapicuiba,2018-05-08
delivered,4,carapicuiba,2018-05-09
delivered,2,carapicuiba,2018-05-11
delivered,3,carapicuiba,2018-05-12
delivered,1,carapicuiba,2018-05-14
delivered,3,carapicuiba,2018-05-15
delivered,1,carapicuiba,2018-05-17
delivered,2,carapicuiba,2018-05-21
delivered,2,carapicuiba,2018-05-22
delivered,1,carapicuiba,2018-05-27
delivered,1,carapicuiba,2018-05-30
delivered,1,carapicuiba,2018-05-31
delivered,2,carapicuiba,2018-06-04
delivered,2,carapicuiba,2018-06-05
delivered,1,carapicuiba,2018-06-07
delivered,3,carapicuiba,2018-06-08
delivered,3,carapicuiba,2018-06-11
delivered,1,carapicuiba,2018-06-13
delivered,2,carapicuiba,2018-06-14
delivered,2,carapicuiba,2018-06-18
delivered,3,carapicuiba,2018-06-19
delivered,1,carapicuiba,2018-06-24
delivered,1,carapicuiba,2018-06-25
delivered,1,carapicuiba,2018-07-02
delivered,1,carapicuiba,2018-07-04
delivered,1,carapicuiba,2018-07-05
delivered,1,carapicuiba,2018-07-10
delivered,1,carapicuiba,2018-07-18
delivered,4,carapicuiba,2018-07-20
delivered,1,carapicuiba,2018-07-21
delivered,3,carapicuiba,2018-07-22
delivered,2,carapicuiba,2018-07-24
delivered,2,carapicuiba,2018-07-25
delivered,1,carapicuiba,2018-07-26
delivered,2,carapicuiba,2018-07-28
delivered,1,carapicuiba,2018-07-29
delivered,2,carapicuiba,2018-07-30
delivered,1,carapicuiba,2018-07-31
delivered,1,carapicuiba,2018-08-01
delivered,1,carapicuiba,2018-08-02
delivered,3,carapicuiba,2018-08-03
delivered,1,carapicuiba,2018-08-04
delivered,1,carapicuiba,2018-08-06
delivered,1,carapicuiba,2018-08-08
delivered,2,carapicuiba,2018-08-09
delivered,1,carapicuiba,2018-08-10
delivered,1,carapicuiba,2018-08-11
delivered,1,carapicuiba,2018-08-12
delivered,2,carapicuiba,2018-08-13
delivered,1,carapicuiba,2018-08-14
delivered,1,carapicuiba,2018-08-16
delivered,1,carapicuiba,2018-08-21
delivered,1,carapicuiba,2018-08-22
delivered,1,carapicuiba,2018-08-25
delivered,1,carapicuiba,2018-08-28
invoiced,1,carapicuiba,2017-09-15
invoiced,1,carapicuiba,2018-04-24
shipped,1,carapicuiba,2017-06-07
shipped,1,carapicuiba,2017-09-06
shipped,1,carapicuiba,2017-10-19
shipped,2,carapicuiba,2018-05-07
shipped,1,carapicuiba,2018-07-07
unavailable,1,carapicuiba,2017-02-11
unavailable,1,carapicuiba,2017-09-23
unavailable,1,carapicuiba,2018-03-03
delivered,1,caratinga,2016-10-07
delivered,1,caratinga,2017-01-27
delivered,1,caratinga,2017-01-29
delivered,1,caratinga,2017-02-19
delivered,1,caratinga,2017-04-25
delivered,1,caratinga,2017-05-08
delivered,1,caratinga,2017-05-22
delivered,1,caratinga,2017-05-28
delivered,1,caratinga,2017-05-31
delivered,1,caratinga,2017-06-03
delivered,1,caratinga,2017-06-07
delivered,1,caratinga,2017-07-12
delivered,1,caratinga,2017-08-19
delivered,1,caratinga,2017-08-25
delivered,1,caratinga,2017-09-03
delivered,1,caratinga,2017-10-15
delivered,1,caratinga,2017-10-29
delivered,1,caratinga,2017-11-01
delivered,2,caratinga,2017-11-12
delivered,1,caratinga,2017-11-17
delivered,3,caratinga,2017-11-24
delivered,1,caratinga,2017-11-30
delivered,1,caratinga,2017-12-02
delivered,1,caratinga,2017-12-03
delivered,1,caratinga,2017-12-04
delivered,1,caratinga,2017-12-07
delivered,1,caratinga,2018-01-02
delivered,1,caratinga,2018-01-07
delivered,1,caratinga,2018-01-09
delivered,1,caratinga,2018-01-28
delivered,1,caratinga,2018-02-19
delivered,1,caratinga,2018-02-22
delivered,1,caratinga,2018-02-23
delivered,1,caratinga,2018-03-04
delivered,1,caratinga,2018-03-06
delivered,2,caratinga,2018-03-08
delivered,1,caratinga,2018-03-09
delivered,1,caratinga,2018-03-12
delivered,1,caratinga,2018-03-13
delivered,1,caratinga,2018-03-22
delivered,1,caratinga,2018-03-26
delivered,1,caratinga,2018-04-03
delivered,1,caratinga,2018-04-04
delivered,1,caratinga,2018-04-13
delivered,1,caratinga,2018-04-23
delivered,1,caratinga,2018-04-25
delivered,1,caratinga,2018-04-26
delivered,1,caratinga,2018-05-01
delivered,1,caratinga,2018-05-14
delivered,1,caratinga,2018-05-15
delivered,1,caratinga,2018-06-07
delivered,1,caratinga,2018-06-13
delivered,1,caratinga,2018-07-11
delivered,1,caratinga,2018-07-15
delivered,1,caratinga,2018-07-17
delivered,1,caratinga,2018-07-20
delivered,1,caratinga,2018-07-24
delivered,1,caratinga,2018-07-27
delivered,1,caraubas,2018-03-30
delivered,1,caraubas,2018-05-03
delivered,1,caraubas,2018-08-13
delivered,1,caravelas,2017-03-15
delivered,1,caravelas,2017-07-10
delivered,1,caravelas,2018-06-26
delivered,1,carazinho,2017-02-02
delivered,2,carazinho,2017-08-10
delivered,1,carazinho,2017-08-17
delivered,1,carazinho,2017-10-09
delivered,1,carazinho,2017-10-29
delivered,1,carazinho,2017-11-01
delivered,1,carazinho,2017-11-11
delivered,1,carazinho,2017-11-23
delivered,1,carazinho,2018-01-09
delivered,1,carazinho,2018-01-30
delivered,1,carazinho,2018-02-22
delivered,1,carazinho,2018-03-12
delivered,1,carazinho,2018-03-26
delivered,1,carazinho,2018-04-04
delivered,1,carazinho,2018-04-07
delivered,2,carazinho,2018-04-19
delivered,1,carazinho,2018-05-04
delivered,1,carazinho,2018-05-12
delivered,1,carazinho,2018-05-24
delivered,1,carazinho,2018-06-02
delivered,1,carazinho,2018-06-19
unavailable,1,carazinho,2017-10-10
delivered,1,carbonita,2017-04-18
delivered,1,carbonita,2017-08-30
delivered,1,carbonita,2017-10-27
delivered,1,carbonita,2017-11-29
delivered,1,cardoso,2017-01-10
delivered,1,cardoso,2017-02-02
delivered,1,cardoso,2017-02-09
delivered,1,cardoso,2017-11-28
delivered,1,cardoso,2017-12-14
delivered,1,cardoso,2018-06-15
delivered,1,cardoso moreira,2017-09-02
delivered,1,cardoso moreira,2017-09-18
delivered,1,cardoso moreira,2017-12-04
delivered,1,cardoso moreira,2018-05-29
delivered,1,cardoso moreira,2018-07-16
delivered,1,cardoso moreira,2018-08-05
delivered,1,careacu,2017-12-19
delivered,1,careacu,2018-08-04
canceled,1,cariacica,2017-07-02
delivered,1,cariacica,2016-10-06
delivered,1,cariacica,2017-02-06
delivered,1,cariacica,2017-02-11
delivered,1,cariacica,2017-02-20
delivered,1,cariacica,2017-03-08
delivered,1,cariacica,2017-03-16
delivered,1,cariacica,2017-03-24
delivered,1,cariacica,2017-03-31
delivered,1,cariacica,2017-04-20
delivered,1,cariacica,2017-04-21
delivered,1,cariacica,2017-05-02
delivered,1,cariacica,2017-05-03
delivered,1,cariacica,2017-05-11
delivered,1,cariacica,2017-05-14
delivered,1,cariacica,2017-05-15
delivered,1,cariacica,2017-05-19
delivered,1,cariacica,2017-05-21
delivered,1,cariacica,2017-05-27
delivered,1,cariacica,2017-05-28
delivered,2,cariacica,2017-06-07
delivered,1,cariacica,2017-06-13
delivered,1,cariacica,2017-06-15
delivered,1,cariacica,2017-07-16
delivered,1,cariacica,2017-07-17
delivered,1,cariacica,2017-07-21
delivered,1,cariacica,2017-07-30
delivered,1,cariacica,2017-08-21
delivered,1,cariacica,2017-08-25
delivered,1,cariacica,2017-08-29
delivered,1,cariacica,2017-08-31
delivered,1,cariacica,2017-09-06
delivered,1,cariacica,2017-09-21
delivered,1,cariacica,2017-09-24
delivered,3,cariacica,2017-09-26
delivered,2,cariacica,2017-09-29
delivered,1,cariacica,2017-10-12
delivered,1,cariacica,2017-10-16
delivered,1,cariacica,2017-10-20
delivered,1,cariacica,2017-10-25
delivered,1,cariacica,2017-10-27
delivered,1,cariacica,2017-10-30
delivered,3,cariacica,2017-10-31
delivered,1,cariacica,2017-11-02
delivered,1,cariacica,2017-11-09
delivered,2,cariacica,2017-11-17
delivered,4,cariacica,2017-11-24
delivered,2,cariacica,2017-11-25
delivered,2,cariacica,2017-12-01
delivered,1,cariacica,2017-12-04
delivered,1,cariacica,2017-12-06
delivered,1,cariacica,2017-12-10
delivered,1,cariacica,2017-12-12
delivered,1,cariacica,2017-12-15
delivered,1,cariacica,2017-12-26
delivered,1,cariacica,2018-01-10
delivered,1,cariacica,2018-01-12
delivered,3,cariacica,2018-01-13
delivered,1,cariacica,2018-01-20
delivered,2,cariacica,2018-01-29
delivered,1,cariacica,2018-02-04
delivered,1,cariacica,2018-02-09
delivered,1,cariacica,2018-02-11
delivered,1,cariacica,2018-02-14
delivered,1,cariacica,2018-02-21
delivered,1,cariacica,2018-03-09
delivered,1,cariacica,2018-03-10
delivered,1,cariacica,2018-03-12
delivered,1,cariacica,2018-03-16
delivered,1,cariacica,2018-03-20
delivered,1,cariacica,2018-03-21
delivered,2,cariacica,2018-03-22
delivered,1,cariacica,2018-03-27
delivered,1,cariacica,2018-03-28
delivered,1,cariacica,2018-04-02
delivered,2,cariacica,2018-04-04
delivered,2,cariacica,2018-04-05
delivered,1,cariacica,2018-04-08
delivered,1,cariacica,2018-04-10
delivered,1,cariacica,2018-04-16
delivered,1,cariacica,2018-04-19
delivered,1,cariacica,2018-04-21
delivered,1,cariacica,2018-04-27
delivered,1,cariacica,2018-05-05
delivered,1,cariacica,2018-05-07
delivered,4,cariacica,2018-05-08
delivered,1,cariacica,2018-05-10
delivered,1,cariacica,2018-05-28
delivered,1,cariacica,2018-05-30
delivered,1,cariacica,2018-06-02
delivered,1,cariacica,2018-06-05
delivered,2,cariacica,2018-06-06
delivered,1,cariacica,2018-06-09
delivered,1,cariacica,2018-06-17
delivered,1,cariacica,2018-06-22
delivered,1,cariacica,2018-06-24
delivered,1,cariacica,2018-06-25
delivered,1,cariacica,2018-06-27
delivered,1,cariacica,2018-07-01
delivered,1,cariacica,2018-07-13
delivered,1,cariacica,2018-07-18
delivered,1,cariacica,2018-07-25
delivered,1,cariacica,2018-07-27
delivered,1,cariacica,2018-07-28
delivered,2,cariacica,2018-08-01
delivered,1,cariacica,2018-08-06
delivered,2,cariacica,2018-08-10
delivered,1,cariacica,2018-08-11
delivered,1,cariacica,2018-08-15
delivered,3,cariacica,2018-08-17
shipped,1,cariacica,2017-12-06
shipped,1,cariacica,2017-12-14
shipped,1,cariacica,2018-04-28
delivered,1,caridade,2018-04-30
delivered,1,carinhanha,2018-02-12
delivered,1,carinhanha,2018-05-16
delivered,1,carire,2017-08-17
delivered,1,carire,2018-01-02
delivered,1,carire,2018-03-26
delivered,1,cariri do tocantins,2017-10-31
delivered,1,cariri do tocantins,2017-11-26
delivered,1,caririacu,2017-09-04
delivered,1,caririacu,2018-04-01
delivered,1,carius,2018-01-02
delivered,1,carius,2018-02-15
delivered,1,carius,2018-03-27
delivered,1,carlinda,2017-05-17
delivered,1,carlinda,2018-02-09
delivered,1,carlopolis,2017-08-23
delivered,1,carlopolis,2017-09-12
delivered,1,carlopolis,2017-11-20
delivered,1,carlopolis,2018-04-30
delivered,1,carlopolis,2018-07-16
delivered,1,carlopolis,2018-07-26
delivered,1,carlos barbosa,2017-03-23
delivered,1,carlos barbosa,2017-04-18
delivered,1,carlos barbosa,2017-05-16
delivered,1,carlos barbosa,2017-07-27
delivered,1,carlos barbosa,2017-08-05
delivered,1,carlos barbosa,2017-08-23
delivered,1,carlos barbosa,2017-09-15
delivered,1,carlos barbosa,2017-11-10
delivered,1,carlos barbosa,2017-11-24
delivered,1,carlos barbosa,2018-01-01
delivered,1,carlos barbosa,2018-01-17
delivered,1,carlos barbosa,2018-02-01
delivered,1,carlos barbosa,2018-02-04
delivered,1,carlos barbosa,2018-02-07
delivered,1,carlos barbosa,2018-03-28
delivered,1,carlos barbosa,2018-04-14
delivered,1,carlos barbosa,2018-05-01
delivered,1,carlos barbosa,2018-07-15
delivered,1,carlos barbosa,2018-08-05
unavailable,1,carlos barbosa,2017-06-07
delivered,1,carlos chagas,2017-03-29
delivered,1,carlos chagas,2017-06-30
shipped,1,carlos chagas,2017-06-28
delivered,1,carmesia,2017-06-27
delivered,1,carmo,2017-01-14
delivered,1,carmo,2017-08-28
delivered,1,carmo,2017-10-17
delivered,1,carmo,2017-10-31
delivered,1,carmo,2017-11-11
delivered,1,carmo,2017-11-17
delivered,1,carmo,2018-03-08
delivered,1,carmo,2018-03-26
delivered,1,carmo,2018-04-17
delivered,1,carmo,2018-05-20
delivered,1,carmo,2018-06-25
delivered,1,carmo,2018-07-23
shipped,1,carmo,2018-07-23
delivered,1,carmo da cachoeira,2017-12-24
delivered,1,carmo da cachoeira,2018-01-02
delivered,1,carmo da cachoeira,2018-05-02
delivered,1,carmo da cachoeira,2018-08-10
delivered,1,carmo da mata,2016-10-06
delivered,1,carmo da mata,2017-03-28
delivered,1,carmo da mata,2017-07-18
delivered,1,carmo da mata,2017-12-18
delivered,1,carmo da mata,2018-06-25
delivered,1,carmo da mata,2018-07-10
delivered,1,carmo de minas,2017-06-13
delivered,1,carmo de minas,2018-02-23
delivered,1,carmo de minas,2018-04-15
delivered,1,carmo do cajuru,2017-01-19
delivered,1,carmo do cajuru,2017-04-14
delivered,1,carmo do cajuru,2017-11-20
delivered,1,carmo do cajuru,2017-11-24
delivered,1,carmo do cajuru,2018-01-04
delivered,1,carmo do cajuru,2018-01-24
delivered,1,carmo do cajuru,2018-02-23
delivered,1,carmo do cajuru,2018-03-11
delivered,1,carmo do cajuru,2018-04-07
delivered,1,carmo do cajuru,2018-05-28
delivered,1,carmo do paranaiba,2017-02-09
delivered,1,carmo do paranaiba,2017-03-02
delivered,1,carmo do paranaiba,2017-06-27
delivered,1,carmo do paranaiba,2017-09-13
delivered,1,carmo do paranaiba,2017-11-13
delivered,1,carmo do paranaiba,2017-12-29
delivered,1,carmo do paranaiba,2018-01-05
delivered,1,carmo do paranaiba,2018-01-22
delivered,1,carmo do paranaiba,2018-01-23
delivered,1,carmo do paranaiba,2018-02-02
delivered,1,carmo do paranaiba,2018-02-21
delivered,1,carmo do paranaiba,2018-02-22
delivered,1,carmo do paranaiba,2018-03-08
delivered,1,carmo do paranaiba,2018-03-11
delivered,1,carmo do paranaiba,2018-05-16
delivered,1,carmo do paranaiba,2018-07-21
delivered,1,carmo do rio claro,2017-04-12
delivered,1,carmo do rio claro,2017-08-01
delivered,1,carmo do rio claro,2017-10-12
delivered,1,carmo do rio claro,2017-11-09
delivered,1,carmo do rio claro,2017-11-27
delivered,1,carmo do rio claro,2017-12-05
delivered,1,carmo do rio claro,2017-12-12
delivered,1,carmo do rio claro,2018-06-25
delivered,1,carmo do rio claro,2018-08-22
delivered,1,carmo do rio verde,2017-05-15
delivered,1,carmo do rio verde,2017-05-26
delivered,1,carmolandia,2017-09-26
delivered,1,carmopolis,2018-05-09
delivered,1,carmopolis,2018-08-04
delivered,1,carmopolis de minas,2017-09-07
delivered,1,carmopolis de minas,2017-09-17
delivered,1,carmopolis de minas,2018-02-05
delivered,1,carmopolis de minas,2018-02-08
delivered,1,carmopolis de minas,2018-07-17
delivered,1,carnaiba do sertao,2018-04-20
delivered,1,carnauba dos dantas,2017-12-28
delivered,1,carnaubais,2018-01-24
delivered,1,carnaubais,2018-06-28
delivered,1,carnaubal,2017-04-07
delivered,1,carnaubal,2017-04-10
delivered,1,carneirinho,2017-07-30
delivered,1,carneirinho,2017-11-04
delivered,1,carneirinho,2018-04-04
delivered,1,carolina,2017-11-06
delivered,1,carolina,2018-01-11
delivered,1,carpina,2017-01-28
delivered,1,carpina,2017-07-10
delivered,1,carpina,2017-08-22
delivered,1,carpina,2018-01-10
delivered,1,carpina,2018-02-28
delivered,1,carpina,2018-04-23
delivered,1,carpina,2018-05-04
delivered,1,carpina,2018-06-03
delivered,1,carpina,2018-06-07
delivered,1,carpina,2018-07-03
delivered,1,carrancas,2017-01-12
delivered,1,carrancas,2017-07-18
delivered,1,carrancas,2018-01-04
delivered,1,caruaru,2017-01-18
delivered,1,caruaru,2017-03-05
delivered,1,caruaru,2017-03-27
delivered,1,caruaru,2017-05-04
delivered,1,caruaru,2017-06-18
delivered,1,caruaru,2017-07-03
delivered,1,caruaru,2017-07-31
delivered,1,caruaru,2017-08-04
delivered,1,caruaru,2017-08-31
delivered,1,caruaru,2017-09-06
delivered,1,caruaru,2017-09-20
delivered,1,caruaru,2017-09-23
delivered,1,caruaru,2017-10-13
delivered,1,caruaru,2017-11-18
delivered,1,caruaru,2017-11-20
delivered,1,caruaru,2017-11-24
delivered,1,caruaru,2017-11-27
delivered,1,caruaru,2017-12-01
delivered,1,caruaru,2017-12-05
delivered,2,caruaru,2017-12-12
delivered,1,caruaru,2017-12-15
delivered,1,caruaru,2017-12-30
delivered,1,caruaru,2018-01-09
delivered,1,caruaru,2018-01-10
delivered,1,caruaru,2018-01-14
delivered,1,caruaru,2018-01-24
delivered,1,caruaru,2018-01-25
delivered,1,caruaru,2018-02-04
delivered,1,caruaru,2018-02-07
delivered,1,caruaru,2018-02-20
delivered,1,caruaru,2018-02-24
delivered,1,caruaru,2018-03-04
delivered,1,caruaru,2018-03-09
delivered,1,caruaru,2018-03-12
delivered,1,caruaru,2018-03-14
delivered,1,caruaru,2018-03-15
delivered,2,caruaru,2018-03-19
delivered,1,caruaru,2018-03-24
delivered,1,caruaru,2018-03-29
delivered,1,caruaru,2018-03-31
delivered,1,caruaru,2018-04-07
delivered,1,caruaru,2018-04-16
delivered,1,caruaru,2018-04-23
delivered,1,caruaru,2018-05-13
delivered,1,caruaru,2018-05-22
delivered,1,caruaru,2018-06-03
delivered,1,caruaru,2018-06-10
delivered,1,caruaru,2018-06-13
delivered,1,caruaru,2018-06-18
delivered,1,caruaru,2018-07-02
delivered,1,caruaru,2018-07-05
delivered,1,caruaru,2018-07-07
delivered,1,caruaru,2018-07-10
delivered,1,caruaru,2018-07-24
delivered,1,caruaru,2018-07-25
delivered,1,caruaru,2018-07-26
delivered,1,caruaru,2018-07-30
delivered,1,caruaru,2018-08-05
delivered,2,caruaru,2018-08-09
delivered,1,caruaru,2018-08-13
invoiced,1,caruaru,2017-05-10
delivered,1,carutapera,2017-09-11
delivered,1,carutapera,2017-09-22
delivered,1,carvalhopolis,2017-09-08
delivered,1,carvalhopolis,2017-10-04
delivered,1,carvalhopolis,2018-05-09
delivered,1,casa branca,2016-10-10
delivered,1,casa branca,2017-03-02
delivered,1,casa branca,2017-03-26
delivered,1,casa branca,2017-05-24
delivered,1,casa branca,2017-12-05
delivered,1,casa branca,2018-01-08
delivered,1,casa branca,2018-01-11
delivered,1,casa branca,2018-02-07
delivered,1,casa branca,2018-03-29
delivered,1,casa branca,2018-04-05
delivered,1,casa branca,2018-05-07
delivered,1,casa branca,2018-05-31
delivered,1,casa branca,2018-07-30
delivered,1,casa nova,2017-04-23
delivered,1,casa nova,2017-08-19
delivered,1,casa nova,2017-10-11
delivered,1,casa nova,2017-10-18
delivered,1,casa nova,2018-01-19
delivered,1,casa nova,2018-04-30
unavailable,1,casa nova,2018-05-01
delivered,1,casca,2017-02-13
delivered,1,casca,2017-03-20
delivered,1,casca,2018-01-31
delivered,1,casca,2018-05-21
delivered,1,casca,2018-06-28
delivered,1,casca,2018-07-23
delivered,1,casca,2018-08-20
delivered,1,cascalho rico,2018-02-10
delivered,1,cascavel,2017-01-12
delivered,1,cascavel,2017-01-22
delivered,1,cascavel,2017-02-03
delivered,1,cascavel,2017-02-10
delivered,1,cascavel,2017-02-14
delivered,1,cascavel,2017-02-16
delivered,1,cascavel,2017-02-25
delivered,1,cascavel,2017-03-05
delivered,1,cascavel,2017-03-06
delivered,1,cascavel,2017-03-15
delivered,1,cascavel,2017-03-17
delivered,1,cascavel,2017-03-18
delivered,1,cascavel,2017-04-05
delivered,1,cascavel,2017-04-06
delivered,1,cascavel,2017-04-11
delivered,1,cascavel,2017-04-14
delivered,1,cascavel,2017-04-20
delivered,1,cascavel,2017-04-28
delivered,1,cascavel,2017-05-01
delivered,1,cascavel,2017-05-19
delivered,1,cascavel,2017-05-21
delivered,1,cascavel,2017-05-22
delivered,1,cascavel,2017-05-29
delivered,1,cascavel,2017-06-06
delivered,1,cascavel,2017-06-13
delivered,1,cascavel,2017-06-14
delivered,1,cascavel,2017-06-16
delivered,1,cascavel,2017-06-22
delivered,1,cascavel,2017-06-26
delivered,1,cascavel,2017-07-04
delivered,1,cascavel,2017-07-17
delivered,1,cascavel,2017-08-01
delivered,1,cascavel,2017-08-03
delivered,1,cascavel,2017-08-10
delivered,1,cascavel,2017-08-11
delivered,1,cascavel,2017-08-17
delivered,1,cascavel,2017-08-20
delivered,1,cascavel,2017-08-21
delivered,1,cascavel,2017-08-25
delivered,1,cascavel,2017-08-26
delivered,1,cascavel,2017-08-31
delivered,1,cascavel,2017-09-01
delivered,1,cascavel,2017-09-13
delivered,1,cascavel,2017-09-19
delivered,1,cascavel,2017-09-20
delivered,1,cascavel,2017-09-23
delivered,1,cascavel,2017-09-25
delivered,1,cascavel,2017-09-27
delivered,1,cascavel,2017-09-29
delivered,1,cascavel,2017-10-07
delivered,1,cascavel,2017-10-11
delivered,1,cascavel,2017-10-17
delivered,2,cascavel,2017-10-18
delivered,1,cascavel,2017-10-22
delivered,1,cascavel,2017-10-23
delivered,1,cascavel,2017-11-17
delivered,3,cascavel,2017-12-08
delivered,2,cascavel,2017-12-11
delivered,1,cascavel,2017-12-13
delivered,1,cascavel,2017-12-18
delivered,1,cascavel,2017-12-25
delivered,2,cascavel,2018-01-03
delivered,1,cascavel,2018-01-06
delivered,1,cascavel,2018-01-10
delivered,1,cascavel,2018-01-13
delivered,1,cascavel,2018-01-16
delivered,1,cascavel,2018-01-20
delivered,2,cascavel,2018-01-22
delivered,1,cascavel,2018-01-23
delivered,1,cascavel,2018-01-30
delivered,2,cascavel,2018-02-05
delivered,1,cascavel,2018-02-10
delivered,1,cascavel,2018-02-15
